Project ID;Naam;Omschrijving;Opmerking;Rubrieken;Eerste publicatiedatum;Laatste publicatiedatum;Gemuteerd op;Plan;Referentienummer;Aanbestedingsdatum;Verwachte gunningsdatum;Startdatum;Opleverdatum;Bouwfase;Raming;Ramingbedrag;Duurzame eigenschappen;Sloopwerk uitgevoerd;Reden stoppen project;Reden vertraging project;Adres;Toevoeging huisnummer;Postcode;Wijk/buurt;Plaats;Provincie;Land;Externe link;Bouwtype;Aantal bouwlagen van;Aantal bouwlagen t/m;Oppervlakte;Inhoud;BAG Pand ID;BAG Verblijfsobject ID;Organisatie - Organisatie ID;Organisatie - Naam;Organisatie - Website;Organisatie - LinkedIn;Organisatie - Twitter;Organisatie - Kvk-nummer;Organisatie - Vestigingsnummer;Organisatie - Telefoon;Organisatie - Fax;Organisatie - E-mail;Organisatie - Rol;Organisatie - Adresregel 1;Organisatie - Nummer;Organisatie - Adresregel 2;Organisatie - Postcode;Organisatie - Plaats;Organisatie - Postadres Adresregel 1;Organisatie - Postadres Nummer;Organisatie - Postadres Adresregel 2;Organisatie - Postadres Postcode;Organisatie - Postadres Plaats;Organisatie - Contact achternaam;Organisatie - Contact tussenvoegsel;Organisatie - Contact voornaam;Organisatie - Contact initialen;Organisatie - Contact functie;Organisatie - Contact geslacht;Organisatie - Werken Enkelvoudig onderhands;Organisatie - Werken Meervoudig onderhands;Organisatie - Werken Nationale aan-bestedings-procedures;Organisatie - Werken Europese aan-bestedings-procedures;Organisatie - Leveringen Enkelvoudig onderhands;Organisatie - Leveringen Meervoudig onderhands;Organisatie - Leveringen Nationale aan-bestedings-procedures;Organisatie - Leveringen Europese aan-bestedings-procedures;Organisatie - Diensten Enkelvoudig onderhands;Organisatie - Diensten Meervoudig onderhands;Organisatie - Diensten Nationale aan-bestedings-procedures;Organisatie - Diensten Europese aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Enkelvoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Meervoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Nationale aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Europese aan-bestedings-procedures;Organisatie - Opmerking;Taak - Vervaldatum;Taak - Prioriteit;Taak - Onderwerp;Taak - Omschrijving;Taak - Voltooid;Taak - Eigenaar;Gebouwcode;Bouwmethode;Soort woningen;Aantal woningen;Type woning;Type dak
528053;Woningen;Bouwen 70 middeldure huurappartementen / 70 vrije sector koopappartementen met commerciële voorzieningen (waaronder horeca) op de begane grond en een bosachtige wintertuin gesitueerd / zwembad / parkeergarage in een markante toren van 73 m hoog op de kop van het Bella Vistapark, aan de Meermontkade / Zinranapad / Rademakersstraat / Bella Vistastraat. Project 'Elements'.  Duurzame technieken. Eerder bekend onder project ID 528157.;;Wonen, Winkels en parkeren, Grond-, Weg-, en Waterbouw en energie, Horeca, sport en recreatie;24-7-2019;13-12-2023;13-12-2023;Elements;;;;3-2-2023;2-2-2026;Uitvoering;10.000.000 - 49.999.999;14.000.000;Circulair, BENG, Zonnepanelen, Groene daken, LED;Nee;;;Meermontkade 292;;1096 GR;Amstelkwartier, fase 2;Amsterdam;Noord-Holland;Nederland;https://elementsamstel.nl/;;21;;14800;;0363010012171546;0363100012255047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;restaurant;Nieuwbouw;;;;
528053;Woningen;Bouwen 70 middeldure huurappartementen / 70 vrije sector koopappartementen met commerciële voorzieningen (waaronder horeca) op de begane grond en een bosachtige wintertuin gesitueerd / zwembad / parkeergarage in een markante toren van 73 m hoog op de kop van het Bella Vistapark, aan de Meermontkade / Zinranapad / Rademakersstraat / Bella Vistastraat. Project 'Elements'.  Duurzame technieken. Eerder bekend onder project ID 528157.;;Wonen, Winkels en parkeren, Grond-, Weg-, en Waterbouw en energie, Horeca, sport en recreatie;24-7-2019;13-12-2023;13-12-2023;Elements;;;;3-2-2023;2-2-2026;Uitvoering;10.000.000 - 49.999.999;14.000.000;Circulair, BENG, Zonnepanelen, Groene daken, LED;Nee;;;Meermontkade 292;;1096 GR;Amstelkwartier, fase 2;Amsterdam;Noord-Holland;Nederland;https://elementsamstel.nl/;;21;;14800;;0363010012171546;0363100012255047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;zwembaden;Nieuwbouw;;;;
553528;Woningen;Renoveren / verduurzamen 22 huurwoningen aan de Goudenregenstraat.;;Wonen;11-5-2023;13-12-2023;13-12-2023;;;;;8-1-2024;3-5-2024;Ontwerp;1.000.000 - 1.999.999;1.250.000;Warmtepomp, Zonnepanelen;Nee;;;Goudenregenstraat 1;;7131 ZV;;Lichtenvoorde;Gelderland;Nederland;;;3;;2450;;1586010000029712;1586100000006325;1312;Architektengroep Gelderland BV;www.architectengroepgelderland.nl;www.linkedin.com/company/820507;twitter.com/AGG_Zelhem;08040332;000017834902;0314-624348;;info@architektengroepgelderland.nl ;Architect;Hummeloseweg;16;;7021 AE;ZELHEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553528;Woningen;Renoveren / verduurzamen 22 huurwoningen aan de Goudenregenstraat.;;Wonen;11-5-2023;13-12-2023;13-12-2023;;;;;8-1-2024;3-5-2024;Ontwerp;1.000.000 - 1.999.999;1.250.000;Warmtepomp, Zonnepanelen;Nee;;;Goudenregenstraat 1;;7131 ZV;;Lichtenvoorde;Gelderland;Nederland;;;3;;2450;;1586010000029712;1586100000006325;638;ProWonen;www.prowonen.nl;www.linkedin.com/company/prowonen ;twitter.com/prowonen ;41041780;000015722864;0545-285000;;contact@prowonen.nl;Woningbouwcorporatie;Tedinkweide;2;;7271 RD;Borculo;Postbus;18;;7270 AA;Borculo;Reukers;;Bas;B.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553528;Woningen;Renoveren / verduurzamen 22 huurwoningen aan de Goudenregenstraat.;;Wonen;11-5-2023;13-12-2023;13-12-2023;;;;;8-1-2024;3-5-2024;Ontwerp;1.000.000 - 1.999.999;1.250.000;Warmtepomp, Zonnepanelen;Nee;;;Goudenregenstraat 1;;7131 ZV;;Lichtenvoorde;Gelderland;Nederland;;;3;;2450;;1586010000029712;1586100000006325;4;Wiggers Ingenieursbureau BV;wiggers-ingenieurs.com;www.linkedin.com/company/constructieadviesbureau-ingenieur-f.-wiggers/;;09084226;000020116918;0315-270340;;info@wiggers-ing.com;Constructeur;Oranjestraat;11;;7051 AG;Varsseveld;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553528;Woningen;Renoveren / verduurzamen 22 huurwoningen aan de Goudenregenstraat.;;Wonen;11-5-2023;13-12-2023;13-12-2023;;;;;8-1-2024;3-5-2024;Ontwerp;1.000.000 - 1.999.999;1.250.000;Warmtepomp, Zonnepanelen;Nee;;;Goudenregenstraat 1;;7131 ZV;;Lichtenvoorde;Gelderland;Nederland;;;3;;2450;;1586010000029712;1586100000006325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Renoveren;Huurwoningen;22;Grondgebonden;Hellend
549444;Recreatiewoningen;Bouwen 5 recreatiewoningen in het Tree House Resort aan de Roessinks Drijfdijk. Bouwvergunning is verleend.;;Wonen;22-9-2022;13-12-2023;13-12-2023;;;;;1-4-2024;6-12-2024;Gegund;1.000.000 - 1.999.999;1.000.000;Warmtepomp;Nee;;;Roessinks Drijfdijk 4;T1;7255;;Hengelo;Gelderland;Nederland;;;2;;750;;1876010001022648;1876100000040274;196148;B. Wisselink Beheer BV;;;;09058078;000011674083;0314-641741;;b.wisselink@wisdijk.nl ;Opdrachtgever;Wisselinkweg ;1;;7021 MD;Zelhem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549444;Recreatiewoningen;Bouwen 5 recreatiewoningen in het Tree House Resort aan de Roessinks Drijfdijk. Bouwvergunning is verleend.;;Wonen;22-9-2022;13-12-2023;13-12-2023;;;;;1-4-2024;6-12-2024;Gegund;1.000.000 - 1.999.999;1.000.000;Warmtepomp;Nee;;;Roessinks Drijfdijk 4;T1;7255;;Hengelo;Gelderland;Nederland;;;2;;750;;1876010001022648;1876100000040274;1312;Architektengroep Gelderland BV;www.architectengroepgelderland.nl;www.linkedin.com/company/820507;twitter.com/AGG_Zelhem;08040332;000017834902;0314-624348;;info@architektengroepgelderland.nl ;Architect;Hummeloseweg;16;;7021 AE;ZELHEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549444;Recreatiewoningen;Bouwen 5 recreatiewoningen in het Tree House Resort aan de Roessinks Drijfdijk. Bouwvergunning is verleend.;;Wonen;22-9-2022;13-12-2023;13-12-2023;;;;;1-4-2024;6-12-2024;Gegund;1.000.000 - 1.999.999;1.000.000;Warmtepomp;Nee;;;Roessinks Drijfdijk 4;T1;7255;;Hengelo;Gelderland;Nederland;;;2;;750;;1876010001022648;1876100000040274;49564;Installatietechniek Bennie Wopereis BV;;;;08043515 ;000016984161;0544-375989;;;Constructeur;James Wattstraat;1;;7131 ME;LICHTENVOORDE;Postbus;207;;7130 AE;LICHTENVOORDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549444;Recreatiewoningen;Bouwen 5 recreatiewoningen in het Tree House Resort aan de Roessinks Drijfdijk. Bouwvergunning is verleend.;;Wonen;22-9-2022;13-12-2023;13-12-2023;;;;;1-4-2024;6-12-2024;Gegund;1.000.000 - 1.999.999;1.000.000;Warmtepomp;Nee;;;Roessinks Drijfdijk 4;T1;7255;;Hengelo;Gelderland;Nederland;;;2;;750;;1876010001022648;1876100000040274;279936;Bouwbedrijf Jaaltink & Sessink V.O.F.;http://www.jaaltink-sessink.nl;;;;;0314-622061;;info@jaaltink-sessink.nl;Hoofdaannemer;Arendsenweg;5;;7021 PC;Zelhem;;;;;;Jaaltink;;;R.;;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549444;Recreatiewoningen;Bouwen 5 recreatiewoningen in het Tree House Resort aan de Roessinks Drijfdijk. Bouwvergunning is verleend.;;Wonen;22-9-2022;13-12-2023;13-12-2023;;;;;1-4-2024;6-12-2024;Gegund;1.000.000 - 1.999.999;1.000.000;Warmtepomp;Nee;;;Roessinks Drijfdijk 4;T1;7255;;Hengelo;Gelderland;Nederland;;;2;;750;;1876010001022648;1876100000040274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;recreatiewoningen;Nieuwbouw;;5;Grondgebonden;Hellend
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;1312;Architektengroep Gelderland BV;www.architectengroepgelderland.nl;www.linkedin.com/company/820507;twitter.com/AGG_Zelhem;08040332;000017834902;0314-624348;;info@architektengroepgelderland.nl ;Architect;Hummeloseweg;16;;7021 AE;ZELHEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;259883;Jan Wassing Adviseur Bouwconstructies;;;;58421564;000027761762;0575-572762;;;Constructeur;St. Martinusstraat;7;;7231 CK;WARNSVELD;St. Martinusstraat;7;;7231 CK;WARNSVELD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;279218;Holland zorggroep B.V.;www.hollandzorggroep.nl;;;;;0800-2227770;;info@hollandzorggroep.nl;Opdrachtgever;Bosrand;1;;6741 DL ;Lunteren;;;;;;Poel;van der;Anita;A.;Directeur;Vrouw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;280717;Van Ginkel Houtskeletbouw;https://vanginkelhoutskeletbouw.nl/;;;;;06-23447281;;info@vanginkelhoutskeletbouw.nl;Hoofdaannemer;Mercuriusweg;20;;3771 NC;Barneveld;Mercuriusweg;20;;3771 NC;Barneveld;Ginkel;van;Jan-Willem;J.W.;Eigenaar;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woonzorgcomplexen;Nieuwbouw;Huurwoningen;10;Appartement;Vlak
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woningen met gemeens.voorz.;Nieuwbouw;Huurwoningen;;Appartement;Vlak
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;hotel;Verbouwen;Huurwoningen;4;Appartement;Hellend
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woonzorgcomplexen;Verbouwen;;;;
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;restaurant;Verbouwen;;;;
549339;Woonzorgcomplex;Verbouwen vml. hotel-restaurant tot woonzorgcomplex met 10 zorgappartementen (huur) aan de Graaf Hendrikstraat. ;;Gezondheidszorg, Wonen, Horeca, sport en recreatie;20-9-2022;17-11-2023;17-11-2023;;;;;4-12-2023;11-11-2024;Gegund;1.000.000 - 1.999.999;1.000.000;LED;Nee;;Het project staat on hold.;Graaf Hendrikstraat 2;;7047 AE;;Braamt;Gelderland;Nederland;;;2;;900;;1955010000039742;1955100000005218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bar;Verbouwen;;;;
497673;Woningen;Bouwen 3 appartementencomplexen met 66 sociale huurwoningen (2 tot 3 kamer) / 30 duurdere huur- / koopappartementen (verdeling n.n.b.) De duurdere appartementen komen boven het winkelcentrum Hogewey. Het project is nog niet gestart i.v.m. procedures.;;Wonen;3-5-2021;8-12-2023;8-12-2023;;;;;3-3-2025;6-7-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Zonnepanelen;Nee;;Procedures. De start is afhankelijk van beroepsprocedure.;Kostverlorenstraat ;;1380;Hogewey;Weesp;Noord-Holland;Nederland;;;5;7;7500;;;;1107;Ymere Hoofdkantoor Pakhuys Afrika;www.ymere.nl;www.linkedin.com/company/ymere;twitter.com/Ymere;41212857;000020626509;088-0008900;;klantenservice@ymere.nl;Woningbouwcorporatie;Jollemanhof;21;;1019 GW;Amsterdam;;;;;;Bloemendaal;;David;D.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497673;Woningen;Bouwen 3 appartementencomplexen met 66 sociale huurwoningen (2 tot 3 kamer) / 30 duurdere huur- / koopappartementen (verdeling n.n.b.) De duurdere appartementen komen boven het winkelcentrum Hogewey. Het project is nog niet gestart i.v.m. procedures.;;Wonen;3-5-2021;8-12-2023;8-12-2023;;;;;3-3-2025;6-7-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Zonnepanelen;Nee;;Procedures. De start is afhankelijk van beroepsprocedure.;Kostverlorenstraat ;;1380;Hogewey;Weesp;Noord-Holland;Nederland;;;5;7;7500;;;;7297;Office Winhov;www.winhov.nl;www.linkedin.com/company/office-winhov/;twitter.com/officewinhov;57383030;000026833786;020-6844446;;office@winhov.nl;Architect;Johan van Hasseltweg;2E1;;1022 WV;Amsterdam;;;;;AMSTERDAM;Wingender;;Jan Peter;J.P.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497673;Woningen;Bouwen 3 appartementencomplexen met 66 sociale huurwoningen (2 tot 3 kamer) / 30 duurdere huur- / koopappartementen (verdeling n.n.b.) De duurdere appartementen komen boven het winkelcentrum Hogewey. Het project is nog niet gestart i.v.m. procedures.;;Wonen;3-5-2021;8-12-2023;8-12-2023;;;;;3-3-2025;6-7-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Zonnepanelen;Nee;;Procedures. De start is afhankelijk van beroepsprocedure.;Kostverlorenstraat ;;1380;Hogewey;Weesp;Noord-Holland;Nederland;;;5;7;7500;;;;86753;Thunnissen Bouw BV;www.thunnissen.nl;www.linkedin.com/company/thunnissen;twitter.com/thunnissen_bouw;34053175;000019336306;088-9898301;;bouw@thunnissen.nl;Hoofdaannemer;Wipperplein;10;;2103 LR;Heemstede;Postbus;71;; 2100 AB;Heemstede;Plug;;Danny ;D.;Uitvoerder;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497673;Woningen;Bouwen 3 appartementencomplexen met 66 sociale huurwoningen (2 tot 3 kamer) / 30 duurdere huur- / koopappartementen (verdeling n.n.b.) De duurdere appartementen komen boven het winkelcentrum Hogewey. Het project is nog niet gestart i.v.m. procedures.;;Wonen;3-5-2021;8-12-2023;8-12-2023;;;;;3-3-2025;6-7-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Zonnepanelen;Nee;;Procedures. De start is afhankelijk van beroepsprocedure.;Kostverlorenstraat ;;1380;Hogewey;Weesp;Noord-Holland;Nederland;;;5;7;7500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MBR;;;;;;;;;;;;
497673;Woningen;Bouwen 3 appartementencomplexen met 66 sociale huurwoningen (2 tot 3 kamer) / 30 duurdere huur- / koopappartementen (verdeling n.n.b.) De duurdere appartementen komen boven het winkelcentrum Hogewey. Het project is nog niet gestart i.v.m. procedures.;AVDFase klopt;Wonen;3-5-2021;8-12-2023;8-12-2023;;;;;3-3-2025;6-7-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Zonnepanelen;Nee;;Procedures. De start is afhankelijk van beroepsprocedure.;Kostverlorenstraat ;;1380;Hogewey;Weesp;Noord-Holland;Nederland;;;5;7;7500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497673;Woningen;Bouwen 3 appartementencomplexen met 66 sociale huurwoningen (2 tot 3 kamer) / 30 duurdere huur- / koopappartementen (verdeling n.n.b.) De duurdere appartementen komen boven het winkelcentrum Hogewey. Het project is nog niet gestart i.v.m. procedures.;;Wonen;3-5-2021;8-12-2023;8-12-2023;;;;;3-3-2025;6-7-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Zonnepanelen;Nee;;Procedures. De start is afhankelijk van beroepsprocedure.;Kostverlorenstraat ;;1380;Hogewey;Weesp;Noord-Holland;Nederland;;;5;7;7500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woontorens/flats;Nieuwbouw;Koopwoningen;;Appartement;Vlak
497673;Woningen;Bouwen 3 appartementencomplexen met 66 sociale huurwoningen (2 tot 3 kamer) / 30 duurdere huur- / koopappartementen (verdeling n.n.b.) De duurdere appartementen komen boven het winkelcentrum Hogewey. Het project is nog niet gestart i.v.m. procedures.;;Wonen;3-5-2021;8-12-2023;8-12-2023;;;;;3-3-2025;6-7-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Zonnepanelen;Nee;;Procedures. De start is afhankelijk van beroepsprocedure.;Kostverlorenstraat ;;1380;Hogewey;Weesp;Noord-Holland;Nederland;;;5;7;7500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woontorens/flats;Nieuwbouw;Huurwoningen;;Appartement;Vlak
503196;School;Bouwen Sint Maartenscollege, na sloop huidige school aan de Aart van der Leeuwkade 14. In de loop van 2024 zal de architectenselectie worden gestart. Aanbesteding t.b.v. Projectmanagement gaande.;;Onderwijs;27-2-2017;13-12-2023;13-12-2023;;;;;26-8-2024;1-3-2027;Initiatief;5.000.000 - 9.999.999;;;Nee;;;Aart van der Leeuwkade 14;;2274 KX;;Voorburg;Zuid-Holland;Nederland;;;;;;;;;544;Gemeente Leidschendam-Voorburg;www.leidschendam-voorburg.nl;https://www.linkedin.com/company/gemeentelv/;twitter.com/gemeentelv;27370940;000006231373;14-070;;info@leidschendam-voorburg.nl;Opdrachtgever;Koningin Wilhelminalaan;2;;2264 BM;Leidschendam;Postbus;905;;2270 AX;Leidschendam;Steenhart-Gütlich;;Simone;S.;Projectleider;Vrouw;< 100.000;100.000-1.500.000;1.500.000 - 5.548.000;> 5.548.000;< 35.000;35.000 - 207.000;geen;> 221.000;< 35.000;35.000-207.000;geen;> 221.000;1;2-mrt;3-mei;3-mei;;;;;;;;;;;;;
503196;School;Bouwen Sint Maartenscollege, na sloop huidige school aan de Aart van der Leeuwkade 14. In de loop van 2024 zal de architectenselectie worden gestart. Aanbesteding t.b.v. Projectmanagement gaande.;;Onderwijs;27-2-2017;13-12-2023;13-12-2023;;;;;26-8-2024;1-3-2027;Initiatief;5.000.000 - 9.999.999;;;Nee;;;Aart van der Leeuwkade 14;;2274 KX;;Voorburg;Zuid-Holland;Nederland;;;;;;;;;33262;Stichting Scholengroep Spinoza;www.scholengroepspinoza.nl;;;27247262;000020682492;070-4199400;;info@scholengroepspinoza.nl;Opdrachtgever;Van Tuyll van Serooskerkenstraat;77-85;;2273 CD;VOORBURG;Postbus;35;;2270 AA;Voorburg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503196;School;Bouwen Sint Maartenscollege, na sloop huidige school aan de Aart van der Leeuwkade 14. In de loop van 2024 zal de architectenselectie worden gestart. Aanbesteding t.b.v. Projectmanagement gaande.;;Onderwijs;27-2-2017;13-12-2023;13-12-2023;;;;;26-8-2024;1-3-2027;Initiatief;5.000.000 - 9.999.999;;;Nee;;;Aart van der Leeuwkade 14;;2274 KX;;Voorburg;Zuid-Holland;Nederland;;;;;;;;;25529;HEVO Experts in Huisvesting en Vastgoed;www.hevo.nl;www.linkedin.com/company/hevo;twitter.com/HEVO_actueel;16029774;000018591329;073-6409409;;info@hevo.nl;Adviseur;Statenlaan;8;;5223 LA;'s-Hertogenbosch;;;;;;Kempen;van;Arthur;A.;Project Manager;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503196;School;Bouwen Sint Maartenscollege, na sloop huidige school aan de Aart van der Leeuwkade 14. In de loop van 2024 zal de architectenselectie worden gestart. Aanbesteding t.b.v. Projectmanagement gaande.;;Onderwijs;27-2-2017;13-12-2023;13-12-2023;;;;;26-8-2024;1-3-2027;Initiatief;5.000.000 - 9.999.999;;;Nee;;;Aart van der Leeuwkade 14;;2274 KX;;Voorburg;Zuid-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Alex de Jong;;;;;;;;;;;;
503196;School;Bouwen Sint Maartenscollege, na sloop huidige school aan de Aart van der Leeuwkade 14. In de loop van 2024 zal de architectenselectie worden gestart. Aanbesteding t.b.v. Projectmanagement gaande.;;Onderwijs;27-2-2017;13-12-2023;13-12-2023;;;;;26-8-2024;1-3-2027;Initiatief;5.000.000 - 9.999.999;;;Nee;;;Aart van der Leeuwkade 14;;2274 KX;;Voorburg;Zuid-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Alex de Jong;;;;;;;;;;;;
503196;School;Bouwen Sint Maartenscollege, na sloop huidige school aan de Aart van der Leeuwkade 14. In de loop van 2024 zal de architectenselectie worden gestart. Aanbesteding t.b.v. Projectmanagement gaande.;;Onderwijs;27-2-2017;13-12-2023;13-12-2023;;;;;26-8-2024;1-3-2027;Initiatief;5.000.000 - 9.999.999;;;Nee;;;Aart van der Leeuwkade 14;;2274 KX;;Voorburg;Zuid-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;voortgezet onderwijs;Slopen;;;;
